778744800,1.156
779349600,1.15
779954400,1.14
780559200,1.129
781164000,1.12
781768800,1.114
782373600,1.106
782978400,1.107
783586800,1.121
784191600,1.123
784796400,1.122
785401200,1.113
786006000,1.105
786610800,1.103
787215600,1.095
787820400,1.087
788425200,1.077
789030000,1.079
789634800,1.086
790239600,1.078
790844400,1.083
791449200,1.083
792054000,1.076
792658800,1.074
793263600,1.067
793868400,1.073
794473200,1.076
795078000,1.069
795682800,1.068
796287600,1.075
796888800,1.087
797493600,1.103
798098400,1.117
798703200,1.138
799308000,1.148
799912800,1.169
800517600,1.179
801122400,1.197
801727200,1.199
802332000,1.199
802936800,1.196
803541600,1.189
804146400,1.182
804751200,1.175
805356000,1.165
805960800,1.153
806565600,1.144
807170400,1.132
807775200,1.127
808380000,1.125
808984800,1.124
809589600,1.117
810194400,1.113
810799200,1.111
811404000,1.11
812008800,1.109
812613600,1.105
813218400,1.097
813823200,1.087
814428000,1.079
815036400,1.068
815641200,1.065
816246000,1.063
816850800,1.06
817455600,1.061
818060400,1.062
818665200,1.063
819270000,1.078
819874800,1.082
820479600,1.083
821084400,1.093
821689200,1.098
822294000,1.091
822898800,1.087
823503600,1.083
824108400,1.08
824713200,1.087
825318000,1.107
825922800,1.124
826527600,1.125
827132400,1.135
827737200,1.164
828342000,1.178
828943200,1.204
829548000,1.242
830152800,1.256
830757600,1.273
831362400,1.275
831967200,1.277
832572000,1.285
833176800,1.275
833781600,1.269
834386400,1.262
834991200,1.258
835596000,1.245
836200800,1.234
836805600,1.231
837410400,1.228
838015200,1.227
838620000,1.218
839224800,1.207
839829600,1.203
840434400,1.205
841039200,1.209
841644000,1.197
842248800,1.203
842853600,1.206
843458400,1.206
844063200,1.2
844668000,1.194
845272800,1.203
845877600,1.204
846486000,1.215
847090800,1.223
847695600,1.226
848300400,1.236
848905200,1.244
849510000,1.241
850114800,1.241
850719600,1.236
851324400,1.231
851929200,1.227
852534000,1.225
853138800,1.241
853743600,1.241
854348400,1.238
854953200,1.236
855558000,1.234
856162800,1.227
856767600,1.223
857372400,1.215
857977200,1.206
858582000,1.2
859186800,1.204
859791600,1.2
860392800,1.203
860997600,1.199
861602400,1.199
862207200,1.195
862812000,1.193
863416800,1.193
864021600,1.203
864626400,1.212
865231200,1.215
865836000,1.207
866440800,1.198
867045600,1.187
867650400,1.181
868255200,1.177
868860000,1.173
869464800,1.177
870069600,1.17
870674400,1.193
871279200,1.228
871884000,1.229
872488800,1.244
873093600,1.243
873698400,1.243
874303200,1.236
874908000,1.225
875512800,1.21
876117600,1.209
876722400,1.203
877327200,1.193
877935600,1.182
878540400,1.176
879145200,1.177
879750000,1.168
880354800,1.162
880959600,1.152
881564400,1.141
882169200,1.131
882774000,1.121
883378800,1.112
883983600,1.102
884588400,1.094
885193200,1.083
885798000,1.066
886402800,1.061
887007600,1.053
887612400,1.038
888217200,1.044
888822000,1.028
889426800,1.018
890031600,1.008
890636400,1.0
891241200,1.03
891842400,1.028
892447200,1.025
893052000,1.028
893656800,1.04
894261600,1.049
894866400,1.063
895471200,1.072
896076000,1.07
896680800,1.066
897285600,1.075
897890400,1.066
898495200,1.058
899100000,1.057
899704800,1.058
900309600,1.054
900914400,1.059
901519200,1.05
902124000,1.039
902728800,1.033
903333600,1.026
903938400,1.019
904543200,1.013
905148000,1.007
905752800,1.002
906357600,1.014
906962400,1.014
907567200,1.019
908172000,1.022
908776800,1.019
909385200,1.015
909990000,1.01
910594800,1.008
911199600,0.996
911804400,0.989
912409200,0.974
913014000,0.954
913618800,0.945
914223600,0.944
914828400,0.937
915433200,0.935
916038000,0.941
916642800,0.944
917247600,0.936
917852400,0.929
918457200,0.927
919062000,0.919
919666800,0.907
920271600,0.913
920876400,0.921
921481200,0.977
922086000,1.017
922690800,1.082
923292000,1.118
923896800,1.14
924501600,1.135
925106400,1.131
925711200,1.136
926316000,1.14
926920800,1.14
927525600,1.126
928130400,1.111
928735200,1.112
929340000,1.108
929944800,1.124
930549600,1.113
931154400,1.125
931759200,1.143
932364000,1.169
932968800,1.193
933573600,1.195
934178400,1.206
934783200,1.236
935388000,1.234
935992800,1.233
936597600,1.242
937202400,1.25
937807200,1.268
938412000,1.262
939016800,1.255
939621600,1.249
940226400,1.236
940831200,1.237
941439600,1.23
942044400,1.233
942649200,1.251
943254000,1.269
943858800,1.274
944463600,1.273
945068400,1.275
945673200,1.269
946278000,1.273
946882800,1.272
947487600,1.264
948092400,1.277
948697200,1.315
949302000,1.316
949906800,1.325
950511600,1.356
951116400,1.406
951721200,1.421
952326000,1.501
952930800,1.527
953535600,1.529
954140400,1.508
954741600,1.503
955346400,1.475
955951200,1.444
956556000,1.437
957160800,1.42
957765600,1.455
958370400,1.492
958975200,1.527
959580000,1.54
960184800,1.563
960789600,1.631
961394400,1.681
961999200,1.658
962604000,1.625
963208800,1.593
963813600,1.546
964418400,1.52
965023200,1.471
965628000,1.462
966232800,1.447
966837600,1.468
967442400,1.481
968047200,1.53
968652000,1.561
969256800,1.562
969861600,1.548
970466400,1.524
971071200,1.502
971676000,1.539
972280800,1.551
972889200,1.545
973494000,1.526
974098800,1.523
974703600,1.51
975308400,1.51
975913200,1.486
976518000,1.449
977122800,1.422
977727600,1.414
978332400,1.406
978937200,1.425
979542000,1.474
980146800,1.471
980751600,1.46
981356400,1.443
981961200,1.476
982566000,1.449
983170800,1.431
983775600,1.417
984380400,1.412
984985200,1.404
985590000,1.404
986191200,1.442
986796000,1.5
987400800,1.571
988005600,1.619
988610400,1.626
989215200,1.703
989820000,1.713
990424800,1.687
991029600,1.704
991634400,1.679
992239200,1.647
992844000,1.601
993448800,1.538
994053600,1.474
994658400,1.437
995263200,1.413
995868000,1.395
996472800,1.384
997077600,1.376
997682400,1.392
998287200,1.427
998892000,1.488
999496800,1.545
1000101600,1.527
1000706400,1.529
1001311200,1.485
1001916000,1.416
1002520800,1.352
1003125600,1.309
1003730400,1.265
1004338800,1.235
1004943600,1.206
1005548400,1.182
1006153200,1.167
1006758000,1.127
1007362800,1.108
1007967600,1.095
1008572400,1.059
1009177200,1.072
1009782000,1.096
1010386800,1.112
1010991600,1.111
1011596400,1.105
1012201200,1.101
1012806000,1.116
1013410800,1.107
1014015600,1.116
1014620400,1.116
1015225200,1.144
1015830000,1.223
1016434800,1.288
1017039600,1.342
1017644400,1.371
1018245600,1.413
1018850400,1.404
1019455200,1.404
1020060000,1.393
1020664800,1.395
1021269600,1.388
1021874400,1.397
1022479200,1.387
1023084000,1.392
1023688800,1.375
1024293600,1.378
1024898400,1.384
1025503200,1.392
1026108000,1.382
1026712800,1.394
1027317600,1.41
1027922400,1.407
1028527200,1.395
1029132000,1.393
1029736800,1.392
1030341600,1.403
1030946400,1.394
1031551200,1.395
1032156000,1.401
1032760800,1.395
1033365600,1.413
1033970400,1.439
1034575200,1.44
1035180000,1.458
1035788400,1.444
1036393200,1.448
1036998000,1.439
1037602800,1.409
1038207600,1.38
1038812400,1.364
1039417200,1.36
1040022000,1.363
1040626800,1.401
1041231600,1.441
1041836400,1.444
1042441200,1.454
1043046000,1.459
1043650800,1.473
1044255600,1.527
1044860400,1.607
1045465200,1.66
1046070000,1.658
1046674800,1.686
1047279600,1.712
1047884400,1.728
1048489200,1.69
1049094000,1.649
1049695200,1.63
1050300000,1.595
1050904800,1.574
1051509600,1.557
1052114400,1.513
1052719200,1.491
1053324000,1.498
1053928800,1.487
1054533600,1.473
1055138400,1.49
1055743200,1.518
1056348000,1.496
1056952800,1.487
1057557600,1.489
1058162400,1.521
1058767200,1.524
1059372000,1.516
1059976800,1.536
1060581600,1.571
1061186400,1.627
1061791200,1.747
1062396000,1.746
1063000800,1.717
1063605600,1.697
1064210400,1.643
1064815200,1.591
1065420000,1.573
1066024800,1.568
1066629600,1.571
1067238000,1.542
1067842800,1.535
1068447600,1.504
1069052400,1.497
1069657200,1.512
1070262000,1.49
1070866800,1.476
1071471600,1.465
1072076400,1.485
1072681200,1.478
1073286000,1.51
1073890800,1.56
1074495600,1.595
1075100400,1.622
1075705200,1.616
1076310000,1.638
1076914800,1.648
1077519600,1.688
1078124400,1.717
1078729200,1.738
1079334000,1.724
1079938800,1.743
1080543600,1.758
1081144800,1.78
1081749600,1.786
1082354400,1.813
1082959200,1.812
1083564000,1.844
1084168800,1.941
1084773600,2.017
1085378400,2.064
1085983200,2.051
1086588000,2.034
1087192800,1.985
1087797600,1.937
1088402400,1.921
1089007200,1.895
1089612000,1.917
1090216800,1.928
1090821600,1.905
1091426400,1.888
1092031200,1.877
1092636000,1.875
1093240800,1.884
1093845600,1.866
1094450400,1.85
1095055200,1.846
1095660000,1.866
1096264800,1.917
1096869600,1.938
1097474400,1.993
1098079200,2.035
1098684000,2.032
1099292400,2.034
1099897200,2.001
1100502000,1.969
1101106800,1.948
1101711600,1.945
1102316400,1.911
1102921200,1.847
1103526000,1.815
1104130800,1.791
1104735600,1.778
1105340400,1.793
1105945200,1.819
1106550000,1.853
1107154800,1.911
1107759600,1.909
1108364400,1.898
1108969200,1.905
1109574000,1.928
1110178800,1.999
1110783600,2.056
1111388400,2.109
1111993200,2.153
1112594400,2.217
1113199200,2.28
1113804000,2.237
1114408800,2.236
1115013600,2.235
1115618400,2.186
1116223200,2.163
1116828000,2.125
1117432800,2.097
1118037600,2.116
1118642400,2.13
1119247200,2.161
1119852000,2.215
1120456800,2.226
1121061600,2.328
1121666400,2.317
1122271200,2.289
1122876000,2.291
1123480800,2.368
1124085600,2.55
1124690400,2.612
1125295200,2.61
1125900000,3.069
1126504800,2.955
1127109600,2.786
1127714400,2.803
1128319200,2.928
1128924000,2.848
1129528800,2.725
1130133600,2.603
1130742000,2.48
1131346800,2.376
1131951600,2.296
1132556400,2.201
1133161200,2.154
1133766000,2.147
1134370800,2.185
1134975600,2.211
1135580400,2.197
1136185200,2.238
1136790000,2.327
1137394800,2.32
1137999600,2.336
1138604400,2.357
1139209200,2.342
1139814000,2.284
1140418800,2.24
1141023600,2.254
1141628400,2.331
1142233200,2.366
1142838000,2.504
1143442800,2.498
1144044000,2.588
1144648800,2.683
1145253600,2.783
1145858400,2.914
1146463200,2.919
1147068000,2.909
1147672800,2.947
1148277600,2.892
1148882400,2.867
1149487200,2.892
1150092000,2.906
1150696800,2.871
1151301600,2.869
1151906400,2.934
1152511200,2.973
1153116000,2.989
1153720800,3.003
1154325600,3.004
1154930400,3.038
1155535200,3.0
1156140000,2.924
1156744800,2.845
1157349600,2.727
1157954400,2.618
1158559200,2.497
1159164000,2.378
1159768800,2.31
1160373600,2.261
1160978400,2.226
1161583200,2.208
1162191600,2.218
1162796400,2.2
1163401200,2.232
1164006000,2.239
1164610800,2.246
1165215600,2.297
1165820400,2.293
1166425200,2.32
1167030000,2.341
1167634800,2.334
1168239600,2.306
1168844400,2.229
1169449200,2.165
1170054000,2.165
1170658800,2.191
1171263600,2.241
1171868400,2.296
1172473200,2.383
1173078000,2.505
1173679200,2.559
1174284000,2.577
1174888800,2.61
1175493600,2.707
1176098400,2.802
1176703200,2.876
1177308000,2.869
1177912800,2.971
1178517600,3.054
1179122400,3.103
1179727200,3.218
1180332000,3.209
1180936800,3.157
1181541600,3.076
1182146400,3.009
1182751200,2.982
1183356000,2.959
1183960800,2.981
1184565600,3.049
1185170400,2.958
1185775200,2.876
1186380000,2.838
1186984800,2.771
1187589600,2.785
1188194400,2.749
1188799200,2.796
1189404000,2.818
1190008800,2.787
1190613600,2.812
1191218400,2.788
1191823200,2.77
1192428000,2.762
1193032800,2.823
1193637600,2.872
1194246000,3.013
1194850800,3.111
1195455600,3.099
1196060400,3.097
1196665200,3.061
1197270000,3.0
1197874800,2.998
1198479600,2.98
1199084400,3.053
1199689200,3.109
1200294000,3.068
1200898800,3.017
1201503600,2.977
1202108400,2.978
1202713200,2.96
1203318000,3.042
1203922800,3.13
1204527600,3.162
1205128800,3.225
1205733600,3.284
1206338400,3.259
1206943200,3.29
1207548000,3.332
1208152800,3.389
1208757600,3.508
1209362400,3.603
1209967200,3.613
1210572000,3.722
1211176800,3.791
1211781600,3.937
1212386400,3.976
1212991200,4.039
1213596000,4.082
1214200800,4.079
1214805600,4.095
1215410400,4.114
1216015200,4.113
1216620000,4.064
1217224800,3.955
1217829600,3.88
1218434400,3.809
1219039200,3.74
1219644000,3.685
1220248800,3.68
1220853600,3.648
1221458400,3.835
1222063200,3.718
1222668000,3.632
1223272800,3.484
1223877600,3.151
1224482400,2.914
1225087200,2.656
1225695600,2.4
1226300400,2.224
1226905200,2.072
1227510000,1.892
1228114800,1.811
1228719600,1.699
1229324400,1.659
1229929200,1.653
1230534000,1.613
1231138800,1.684
1231743600,1.784
1232348400,1.847
1232953200,1.838
1233558000,1.892
1234162800,1.926
1234767600,1.964
1235372400,1.909
1235977200,1.934
1236578400,1.941
1237183200,1.91
1237788000,1.962
1238392800,2.046
1238997600,2.037
1239602400,2.051
1240207200,2.059
1240812000,2.049
1241416800,2.078
1242021600,2.24
1242626400,2.309
1243231200,2.435
1243836000,2.524
1244440800,2.624
1245045600,2.672
1245650400,2.691
1246255200,2.642
1246860000,2.612
1247464800,2.528
1248069600,2.463
1248674400,2.503
1249279200,2.557
1249884000,2.647
1250488800,2.637
1251093600,2.628
1251698400,2.613
1252303200,2.588
1252908000,2.577
1253512800,2.552
1254117600,2.499
1254722400,2.468
1255327200,2.489
1255932000,2.574
1256536800,2.674
1257145200,2.694
1257750000,2.666
1258354800,2.629
1258959600,2.639
1259564400,2.629
1260169200,2.634
1260774000,2.599
1261378800,2.589
1261983600,2.607
1262588400,2.665
1263193200,2.751
1263798000,2.739
1264402800,2.705
1265007600,2.661
1265612400,2.652
1266217200,2.608
1266822000,2.655
1267426800,2.702
1268031600,2.751
1268632800,2.788
1269237600,2.819
1269842400,2.798
1270447200,2.826
1271052000,2.858
1271656800,2.86
1272261600,2.849
1272866400,2.898
1273471200,2.905
1274076000,2.864
1274680800,2.786
1275285600,2.728
1275890400,2.725
1276495200,2.701
1277100000,2.743
1277704800,2.757
1278309600,2.726
1278914400,2.718
1279519200,2.722
1280124000,2.749
1280728800,2.735
1281333600,2.783
1281938400,2.745
1282543200,2.704
1283148000,2.682
1283752800,2.682
1284357600,2.721
1284962400,2.723
1285567200,2.694
1286172000,2.732
1286776800,2.819
1287381600,2.834
1287986400,2.817
1288591200,2.806
1289199600,2.865
1289804400,2.892
1290409200,2.876
1291014000,2.856
1291618800,2.958
1292223600,2.98
1292828400,2.982
1293433200,3.052
1294038000,3.07
1294642800,3.089
1295247600,3.104
1295852400,3.11
1296457200,3.101
1297062000,3.132
1297666800,3.14
1298271600,3.189
1298876400,3.383
1299481200,3.52
1300082400,3.567
1300687200,3.562
1301292000,3.596
1301896800,3.684
1302501600,3.791
1303106400,3.844
1303711200,3.879
1304316000,3.963
1304920800,3.965
1305525600,3.96
1306130400,3.849
1306735200,3.794
1307340000,3.781
1307944800,3.713
1308549600,3.652
1309154400,3.574
1309759200,3.579
1310364000,3.641
1310968800,3.682
1311573600,3.699
1312178400,3.711
1312783200,3.674
1313388000,3.604
1313992800,3.581
1314597600,3.627
1315202400,3.674
1315807200,3.661
1316412000,3.601
1317016800,3.509
1317621600,3.433
1318226400,3.417
1318831200,3.476
1319436000,3.462
1320040800,3.452
1320649200,3.424
1321254000,3.436
1321858800,3.368
1322463600,3.307
1323068400,3.29
1323673200,3.286
1324278000,3.229
1324882800,3.258
1325487600,3.299
1326092400,3.382
1326697200,3.391
1327302000,3.389
1327906800,3.439
1328511600,3.482
1329116400,3.523
1329721200,3.591
1330326000,3.721
1330930800,3.793
1331532000,3.829
1332136800,3.867
1332741600,3.918
1333346400,3.941
1333951200,3.939
1334556000,3.922
1335160800,3.87
1335765600,3.83
1336370400,3.79
1336975200,3.754
1337580000,3.715
1338184800,3.67
1338789600,3.613
1339394400,3.572
1339999200,3.533
1340604000,3.437
1341208800,3.356
1341813600,3.411
1342418400,3.427
1343023200,3.494
1343628000,3.508
1344232800,3.645
1344837600,3.721
1345442400,3.744
1346047200,3.776
1346652000,3.843
1347256800,3.847
1347861600,3.878
1348466400,3.826
1349071200,3.804
1349676000,3.85
1350280800,3.819
1350885600,3.687
1351490400,3.568
1352098800,3.492
1352703600,3.449
1353308400,3.429
1353913200,3.437
1354518000,3.394
1355122800,3.349
1355727600,3.254
1356332400,3.257
1356937200,3.298
1357542000,3.299
1358146800,3.303
1358751600,3.315
1359356400,3.357
1359961200,3.538
1360566000,3.611
1361170800,3.747
1361775600,3.784
1362380400,3.759
1362981600,3.71
1363586400,3.696
1364191200,3.68
1364796000,3.645
1365400800,3.608
1366005600,3.542
1366610400,3.536
1367215200,3.52
1367820000,3.538
1368424800,3.603
1369029600,3.673
1369634400,3.645
1370239200,3.646
1370844000,3.655
1371448800,3.626
1372053600,3.577
1372658400,3.496
1373263200,3.492
1373868000,3.639
1374472800,3.682
1375077600,3.646
1375682400,3.632
1376287200,3.561
1376892000,3.55
1377496800,3.552
1378101600,3.608
1378706400,3.587
1379311200,3.547
1379916000,3.495
1380520800,3.425
1381125600,3.367
1381730400,3.354
1382335200,3.36
1382940000,3.294
1383548400,3.265
1384153200,3.194
1384758000,3.219
1385362800,3.293
1385967600,3.272
1386572400,3.269
1387177200,3.239
1387782000,3.271
1388386800,3.331
1388991600,3.332
1389596400,3.327
1390201200,3.296
1390806000,3.295
1391410800,3.292
1392015600,3.309
1392620400,3.38
1393225200,3.444
1393830000,3.479
1394431200,3.512
1395036000,3.547
1395640800,3.549
1396245600,3.579
1396850400,3.596
1397455200,3.651
1398060000,3.683
1398664800,3.713
1399269600,3.684
1399874400,3.668
1400479200,3.665
1401084000,3.674
1401688800,3.69
1402293600,3.674
1402898400,3.686
1403503200,3.704
1404108000,3.704
1404712800,3.678
1405317600,3.635
1405922400,3.593
1406527200,3.539
1407132000,3.515
1407736800,3.505
1408341600,3.472
1408946400,3.454
1409551200,3.459
1410156000,3.457
1410760800,3.408
1411365600,3.353
1411970400,3.354
1412575200,3.299
1413180000,3.207
1413784800,3.12
1414389600,3.056
1414998000,2.993
1415602800,2.941
1416207600,2.894
1416812400,2.821
1417417200,2.778
1418022000,2.679
1418626800,2.554
1419231600,2.403
1419836400,2.299
1420441200,2.214
1421046000,2.139
1421650800,2.066
1422255600,2.044
1422860400,2.068
1423465200,2.191
1424070000,2.274
1424674800,2.332
1425279600,2.473
1425880800,2.487
1426485600,2.453
1427090400,2.457
1427695200,2.448
1428300000,2.413
1428904800,2.408
1429509600,2.485
1430114400,2.57
1430719200,2.664
1431324000,2.691
1431928800,2.744
1432533600,2.774
1433138400,2.78
1433743200,2.78
1434348000,2.835
1434952800,2.812
1435557600,2.801
1436162400,2.793
1436767200,2.834
1437372000,2.802
1437976800,2.745
1438581600,2.689
1439186400,2.629
1439791200,2.716
1440396000,2.637
1441000800,2.51
1441605600,2.437
1442210400,2.375
1442815200,2.327
1443420000,2.322
1444024800,2.318
1444629600,2.337
1445234400,2.277
1445839200,2.228
1446447600,2.224
1447052400,2.235
1447657200,2.178
1448262000,2.094
1448866800,2.059
1449471600,2.053
1450076400,2.037
1450681200,2.026
1451286000,2.034
1451890800,2.028
1452495600,1.996
1453100400,1.914
1453705200,1.856
1454310000,1.822
1454914800,1.759
1455519600,1.724
1456124400,1.73
1456729200,1.783
1457334000,1.841
1457935200,1.961
1458540000,2.007
1459144800,2.066
1459749600,2.083
1460354400,2.069
1460959200,2.137
1461564000,2.162
1462168800,2.24
1462773600,2.22
1463378400,2.242
1463983200,2.3
1464588000,2.339
1465192800,2.381
1465797600,2.399
1466402400,2.353
1467007200,2.329
1467612000,2.291
1468216800,2.253
1468821600,2.23
1469426400,2.182
1470031200,2.159
1470636000,2.15
1471240800,2.149
1471845600,2.193
1472450400,2.237
1473055200,2.223
1473660000,2.202
1474264800,2.225
1474869600,2.224
1475474400,2.245
1476079200,2.272
1476684000,2.257
1477288800,2.243
1477893600,2.23
1478502000,2.233
1479106800,2.184
1479711600,2.155
1480316400,2.154
1480921200,2.208
1481526000,2.236
1482130800,2.264
1482735600,2.309
1483340400,2.377
1483945200,2.388
1484550000,2.358
1485154800,2.326
1485759600,2.296
1486364400,2.293
1486969200,2.307
1487574000,2.302
1488178800,2.314
1488783600,2.341
1489384800,2.323
1489989600,2.321
1490594400,2.315
1491199200,2.36
1491804000,2.424
1492408800,2.436
1493013600,2.449
1493618400,2.411
1494223200,2.372
1494828000,2.369
1495432800,2.399
